fold,epoch,train_loss,train_acc,train_roc_auc,train_precision,train_recall,train_f1,test_loss,test_acc,test_roc_auc,test_precision,test_recall,test_f1,lr
2,43,0.14452548599937587,0.9466404766156393,0.9866499679905615,0.9491163524078575,0.9432600959811955,0.9461791626414291,0.1289913232366626,0.9515615869099409,0.9899289900447995,0.9574010870939199,0.9487661280220469,0.95306404932679,0.001
2,44,0.14106581309466687,0.9480040908426811,0.9873790700161116,0.9483456242250212,0.9472020336994427,0.9477734839961519,0.12597989985862604,0.95123693266671,0.9903911476487158,0.9546140306763893,0.9511461856444946,0.9528769530024471,0.0005
2,45,0.14009439717363387,0.9489943345075567,0.9874882134764951,0.9517794518768671,0.9464931542237148,0.9491289424260086,0.11908982858921473,0.9540289591584962,0.9912911796559329,0.9565708547759508,0.9546536389828385,0.9556112852664577,0.0005
2,46,0.1341679390628361,0.9506988522913589,0.9884855742186326,0.952080419011679,0.9492701913720403,0.9506732284104014,0.11775752859046826,0.9564314005584053,0.9913820390167878,0.9630192502532928,0.9525241137417011,0.957742930915045,0.0005
2,47,0.13426828908833485,0.9505365172643301,0.9883485856016359,0.9527155087902751,0.9479759388717282,0.9503398145280897,0.1197766623316476,0.9553925069800663,0.9912335366063508,0.9565707133917397,0.9574094951772517,0.9569899204908283,0.0005
2,48,0.13085073095212862,0.9516079284427201,0.9888886570187801,0.9526063256846297,0.9502181415641076,0.9514107349513455,0.11670241752066292,0.9551327835854815,0.9916046237645669,0.9506798516687268,0.9634222723286985,0.9570086480433024,0.0005
2,49,0.12872567469055213,0.9538481518157172,0.9891967079022714,0.9554340351681456,0.9516634050880626,0.953544992565238,0.11716927136652745,0.9566261931043438,0.9914778968667817,0.9608164293813783,0.9552799699361142,0.9580402010050251,0.0005
2,50,0.13114598266852712,0.9528903751562474,0.988891176241351,0.9529854865417708,0.9527998701509495,0.9528926693071879,0.11601652563191377,0.955652230374651,0.9915324665210149,0.9586579542598643,0.9556557685080797,0.9571545072454677,0.0005
2,51,0.12893984394455418,0.9524520705832697,0.9893540449724907,0.953346256201334,0.9505667300006552,0.9519544641831931,0.11572495575707692,0.9561067463151743,0.9916308236155783,0.9551513641460072,0.960415883752975,0.9577763897564022,0.0005
2,52,0.12566117251526962,0.9554065680751935,0.9897048286801226,0.9553609083536091,0.9555158987670344,0.9554383972747181,0.11692340263667014,0.9568859164989286,0.9914720793684422,0.9573803274590676,0.9595390204183891,0.9584584584584585,0.0005
2,53,0.13015896888467873,0.9525657051021899,0.9889853897328122,0.9530845835488877,0.952468657102236,0.9527765207835025,0.11797832497037374,0.9554574378287124,0.9913754531696113,0.9562335875953483,0.9579105599398722,0.9570713391739675,0.0005
2,54,0.13152146129642875,0.9536208827778769,0.9886048273734775,0.9554468278141404,0.952145694081178,0.9537934046028691,0.11405925560169496,0.9577300175313291,0.9917248408057199,0.9599749058971142,0.9584116247024927,0.9591926283457657,0.0005
2,55,0.12666539533190357,0.9544650249184267,0.9895797921052499,0.9545085823680197,0.9544776119402985,0.9544930969029348,0.11498981259333399,0.95805467177456,0.9916721202547325,0.9611565053425518,0.9577852937492171,0.9594679382607605,0.0005
2,56,0.12377872567587686,0.954692293956267,0.9899983143534679,0.9550408719346049,0.9544526210004214,0.9547466558573166,0.11416400492621157,0.9565612622556977,0.991794203285919,0.9606953892668179,0.9552799699361142,0.9579800263802525,0.0005
2,57,0.1259831317058466,0.9543351568968036,0.9896586194157777,0.9552437127301011,0.9536674539748277,0.9544549325648042,0.11243455384213191,0.9581845334718525,0.9918469744972693,0.9601253918495298,0.9591632218464237,0.95964406567239,0.0005
2,58,0.1260412380243968,0.9545137254265352,0.9896680398196335,0.9559805806262422,0.9528758403429574,0.9544256855665073,0.11227497293685491,0.9583143951691449,0.991996684313022,0.9625708884688091,0.9567831642239759,0.9596683000376932,0.0005
2,59,0.12539337550118132,0.9546111264427526,0.9897421993615944,0.9571236867083429,0.9516417716163884,0.9543748572174537,0.1166411955625965,0.9557171612232972,0.991693169635516,0.9594713656387666,0.9549041713641488,0.9571823204419889,0.0005
2,60,0.12629203031798011,0.9543026898913979,0.989540714255642,0.9540524743473179,0.9545173970956109,0.9542848790944671,0.11836942768870638,0.9561067463151743,0.99146924238812,0.9516627518852763,0.9642991356632845,0.9579392732702837,0.0005
2,61,0.12962845445257945,0.9531825782048993,0.9889865093817978,0.9548209366391185,0.9518593906497367,0.9533378636378345,0.11529388490061347,0.9555223686773586,0.991717486609706,0.9591092098641167,0.9549041713641488,0.957002071433055,0.0005
2,62,0.12808181895214377,0.9539455528319345,0.9892793566982715,0.9556563448298365,0.9519599557953585,0.9538045690651816,0.11595344396594626,0.9571456398935134,0.9915825020727688,0.9593526533684607,0.9579105599398722,0.958631064309891,0.0005
2,63,0.12841903259163923,0.9526955731238129,0.989269306575755,0.9511019956375948,0.953896888366474,0.9524973917579551,0.12184745341969225,0.9558470229205895,0.9914174759406338,0.9569515705168314,0.9579105599398722,0.9574308250907725,0.0005
2,64,0.12728980201685314,0.9539293193292316,0.9892932929472915,0.9539403362161112,0.9541257653805034,0.9540330417881439,0.1180922590339413,0.9569508473475749,0.9916463932337748,0.9620045443069932,0.9546536389828385,0.9583149952845017,0.00025
2,65,0.11832380376177505,0.9575331569292707,0.990793969181852,0.9593783459329678,0.9559046972488928,0.9576383716034589,0.11144000306152381,0.9585091877150834,0.9924146829672802,0.9641051567239636,0.9555305023174245,0.9597986788298207,0.00025
2,66,0.116245368911514,0.9587831366373922,0.9910155803775923,0.95844739929605,0.9587911192253774,0.9586192284498917,0.11545618634241131,0.9585091877150834,0.9922172004293162,0.9618867924528302,0.9579105599398722,0.9598945584635662,0.00025
2,67,0.1136762997117436,0.9590266391779354,0.9915777727363035,0.957519309404816,0.96044921875,0.9589820261968993,0.10909248637751891,0.9605869748717616,0.9926079522517298,0.9660096032347738,0.9576600275585619,0.9618166949738944,0.00025
2,68,0.11203107170905303,0.9594487102482102,0.9915857295747043,0.9605885784663253,0.9585381630012937,0.9595622753909412,0.11001625914986317,0.9601973897798844,0.9926149011648404,0.9668102356219914,0.9560315670800451,0.9613906909365749,0.00025
2,69,0.11295918756824674,0.959351309231993,0.9915891170922286,0.9584008293915636,0.960392182325823,0.9593954725303236,0.11090290951184355,0.9597428738393611,0.9926433300718189,0.963023519054207,0.9591632218464237,0.9610894941634242,0.00025
2,70,0.10841409165810034,0.9618512686482362,0.9921133795790669,0.9614659209157128,0.9620916308733568,0.961778674126602,0.10986387761882864,0.9603272514771768,0.9926325900748851,0.9639979859013091,0.9592884880370788,0.9616374709612607,0.00025
2,71,0.11650622708415523,0.9584422330806318,0.9909789263213018,0.9580342352291552,0.9587816532847901,0.9584077985377741,0.11229544856513922,0.9599376663852996,0.9926812831270223,0.9678607723577236,0.9544031066015283,0.9610848312835067,0.00025
2,72,0.10996634006789587,0.9625168422590542,0.9916876268016273,0.9617649898619292,0.9638433750483808,0.9628030608135321,0.11076375222406708,0.9593532887474839,0.9924838090324524,0.9549783549783549,0.9671802580483527,0.9610405775454319,0.00025
2,73,0.11744384086030779,0.9589130046590153,0.9908389781323771,0.9584285061671997,0.958960462306964,0.9586944104447165,0.11134591659244436,0.9589637036556068,0.992421125276762,0.9650765532076426,0.9554052361267694,0.960216542867934,0.000125
2,74,0.10758525802238474,0.9625980097725686,0.9922663982419576,0.9637945642964219,0.9612259490379615,0.9625085429752335,0.11001345375552773,0.9601324589312382,0.9929598644625898,0.9676354867368956,0.955029437554804,0.9612911360484176,0.000125
2,75,0.10568374073476468,0.9624032077401341,0.9925558446901713,0.9594317182052201,0.9649025069637883,0.9621593359911117,0.10864219062316877,0.9604571131744692,0.9930076962885577,0.9607598100474881,0.963046473756733,0.9619017829214889,0.000125
2,76,0.1055287082580108,0.9626304767779744,0.9925346994401628,0.9636971191279522,0.9617003367003367,0.9626976925071299,0.11209489365753073,0.9594182195961302,0.9927172435412849,0.9619537920642893,0.9596642866090442,0.9608076754248448,0.000125
2,77,0.1056505772420793,0.9623869742374312,0.9923904443996431,0.961875690069494,0.9628449761076618,0.9623600890231818,0.11328381034903802,0.9586390494123758,0.9927570625865215,0.9634115569013374,0.9565326318426657,0.9599597711986926,0.000125
2,78,0.10169060510194418,0.9644486290806967,0.9928849268796492,0.9647199974058822,0.9642822415972515,0.9645010698307722,0.10981608275324106,0.9598727355366534,0.9929072452323279,0.9667892001521106,0.9554052361267694,0.9610635080645161,0.000125
2,79,0.09996177008357442,0.9648707001509715,0.9932454369276488,0.9645847587397778,0.9648991298112961,0.9647419186652764,0.11480241190068997,0.9597428738393611,0.9927995328574163,0.9638402419050018,0.9582863585118376,0.9610552763819096,0.000125
2,80,0.10087658501076467,0.9643674615671823,0.9929875746328631,0.9633411124076235,0.9654377131719993,0.9643882732774145,0.11134855939935033,0.9589637036556068,0.9929123365987991,0.9628510263191034,0.9577852937492171,0.9603114795277569,0.000125
2,81,0.10376284150316299,0.9631174818590608,0.9927712589698438,0.9617935362815826,0.9646020570390318,0.9631957493682369,0.1137703711596819,0.9604571131744692,0.9929733316757262,0.968249936499873,0.955029437554804,0.9615942485968342,6.25e-05
2,82,0.09836072458442553,0.9665914514374767,0.9933426159374746,0.9653186713081954,0.9676483057756906,0.9664820846905537,0.11267033523808305,0.9608466982663464,0.9929171577766679,0.965438950554995,0.9587874232744582,0.9621016906542643,6.25e-05
2,83,0.09889257071738683,0.9651466696969205,0.993419060022285,0.963125943532586,0.9677575522850503,0.9654361929906466,0.11141665211807077,0.9595480812934225,0.9928019054510787,0.9595404595404595,0.9625454089941125,0.9610405853292477,6.25e-05
2,84,0.09687072271933254,0.9663804159023393,0.9935830324046653,0.9653872184085855,0.9677888343241148,0.9665865345831787,0.11201207436477909,0.9606519057204078,0.9929815639846968,0.962856067260635,0.961167480896906,0.9620110330992979,6.25e-05
2,85,0.0963167846564529,0.9667537864645055,0.9936147768238606,0.9650852792856455,0.9690069984197117,0.9670421628580624,0.11119789597936548,0.9602623206285306,0.9930178790214998,0.9643442106589392,0.9587874232744582,0.9615577889447237,6.25e-05
3,1,0.8395359254288441,0.7218759131197039,0.7859607978232439,0.727486401181922,0.7061239122641202,0.7166459935499876,0.20093622072958028,0.9242207792207793,0.9786724809013029,0.935980341438179,0.9150335061322544,0.9253884022760693,0.001
3,2,0.24978723608463713,0.9042888217915003,0.9650609938066488,0.9134156050955414,0.8933809214795587,0.9032871858801916,0.17876109366233534,0.9344155844155844,0.9824248828015796,0.9406054413079576,0.931091161967379,0.9358241199644174,0.001
3,3,0.21461260897441975,0.9207655595597546,0.9735499859319824,0.9294706155171272,0.910675451978318,0.9199770472989589,0.16715506879756084,0.9362337662337662,0.98365985404089,0.9476541295075611,0.9270451384498672,0.9372363543397674,0.001
3,4,0.20126412899314777,0.9245641375280024,0.9761562760480198,0.9317664897649734,0.9164505252237064,0.9240450466648142,0.16074189772972694,0.9385064935064935,0.9846359315588872,0.9309234959148304,0.9508155266152485,0.9407643710514794,0.001
3,5,0.19270331260648746,0.9283627154962502,0.9779194653046939,0.9342909736374991,0.9217174173882025,0.92796160564162,0.15752171187733227,0.9402597402597402,0.9847947515524129,0.9409463722397476,0.9428499178151473,0.9418971832764936,0.001
3,6,0.18719547325112287,0.9318203954417065,0.9789026725357699,0.9380076955964087,0.9249278464182638,0.9314218535693293,0.1560853888782171,0.939935064935065,0.9852392770595588,0.9343283582089552,0.9498040207358706,0.9420026333939432,0.001
3,7,0.18703413006026767,0.9333787864030388,0.9790190322549636,0.9376891696275825,0.9280411565511852,0.9328402173201544,0.1532373705592293,0.940064935064935,0.9859100951064993,0.931447628458498,0.9534707295486154,0.942330521711965,0.001
3,8,0.17946544126833527,0.9335086523164833,0.9801925836510639,0.9402093169137311,0.9257224587979066,0.932909650789491,0.14941413084474894,0.9411038961038961,0.9863008704388875,0.937625,0.9484132001517259,0.942988245647118,0.001
3,9,0.1766677328828469,0.9347748449725658,0.980880089351581,0.9412749474789915,0.927873414444732,0.9345261374005996,0.14927946288998312,0.9416883116883117,0.9862385880884853,0.9435657345311906,0.9428499178151473,0.9432076903617506,0.001
3,10,0.17816803560962954,0.9346287458199409,0.9804126716266105,0.9419040726363577,0.9268118991357266,0.9342970419800624,0.14710892042001852,0.9429220779220779,0.9866793327700242,0.9440373926225366,0.9448729295739031,0.9444549763033175,0.001
3,11,0.17391879997641138,0.9362845362163567,0.9813701177364706,0.9397432108495059,0.9319395597238505,0.9358251173133206,0.14689239107358915,0.9429220779220779,0.9863917452829432,0.9520318930041153,0.9360222531293463,0.9439591966847306,0.001
3,12,0.17362059041568376,0.934515113145677,0.9814917473193372,0.9411996454249976,0.927436834783734,0.9342675574384879,0.151388408186344,0.9445454545454546,0.9859976532888061,0.9438781930288159,0.9484132001517259,0.9461402623612513,0.001
3,13,0.17283503436347813,0.9366092009999676,0.9814470209501164,0.9425163045259398,0.9304108702685215,0.9364244664050926,0.14713012914244944,0.9421428571428572,0.9867544091642215,0.93742208925455,0.9508155266152485,0.9440713075136526,0.001
3,14,0.17084360119063877,0.936592967760787,0.9818982320538837,0.9423925209032853,0.9299636174636174,0.9361368169778621,0.14307079729265892,0.9458441558441558,0.9873651812866213,0.9490922940205662,0.9452522442786698,0.9471683770429494,0.001
3,15,0.16919120574749788,0.9369176325443979,0.9821442232308542,0.9439621152328335,0.9293531049666516,0.9366006460664992,0.14448741228821185,0.9427272727272727,0.986668378502975,0.9520133796474978,0.9356429384245796,0.9437571738298687,0.001
3,16,0.1677203283292576,0.9368202331093146,0.98257727833207,0.9412821266451128,0.9322702720186306,0.9367545256589425,0.1418884273331899,0.9441558441558442,0.987724697293008,0.9352846733358033,0.9575167530661272,0.9462701486942396,0.001
3,17,0.16535940813352762,0.9389305542027856,0.9828567725902371,0.9425501339081586,0.9350981789903441,0.9388093689004554,0.14249565910834533,0.9436363636363636,0.9873724222428064,0.9393485585922875,0.9517005942597041,0.9454842356487878,0.001
3,18,0.1693676598731754,0.9372585305671893,0.9820178672891571,0.9420388791365971,0.9329706062264577,0.9374828138395096,0.13982369378209114,0.9467532467532468,0.9875814732051117,0.9511263841160749,0.9448729295739031,0.9479893441583154,0.001
3,19,0.16761897916643365,0.937842927177689,0.9822411180590278,0.944350925834241,0.9303180074136698,0.937281944603692,0.14007936561336884,0.9463636363636364,0.9876982990285017,0.9517795637198623,0.9433556707548363,0.9475488950977902,0.001
3,20,0.16623191821199018,0.938881854485244,0.9826965146790454,0.9427314221915739,0.9342336479010739,0.938463298628704,0.13894045618004525,0.9466883116883117,0.9878968008122156,0.9525025536261491,0.943229232519914,0.9478432119941554,0.001
3,21,0.15871650873891358,0.9397909158793546,0.9842146323835159,0.9445869508024204,0.934172439587602,0.9393508298585561,0.1394991073041008,0.9458441558441558,0.9877205366969718,0.9481819333586723,0.9462637501580478,0.9472218706492849,0.001
3,22,0.1596577226102931,0.9409272426219928,0.9839598957031063,0.9450997002476216,0.936888343399761,0.9409761082185781,0.13945380404878122,0.9426623376623376,0.9883045054664071,0.9285191510124421,0.9624478442280946,0.9451791146706401,0.001
3,23,0.15572353770721306,0.9416902048634784,0.9847114959929141,0.9451834862385321,0.9376259507248261,0.9413895506314656,0.13396144507882687,0.9497402597402598,0.988750094330755,0.9502713618578821,0.9519534707295486,0.9511116725619,0.001
3,24,0.15941054402913862,0.9413330736015064,0.9840161722901202,0.9451925578974759,0.937750096811669,0.9414566189334543,0.1314343511341856,0.9503246753246753,0.9891483216028999,0.9485183324962331,0.9551144266026046,0.9518049518049518,0.001
3,25,0.15752778155277075,0.9418363040161034,0.9843348068346095,0.9431333988856113,0.9396532018417529,0.9413900839153976,0.13076416703944022,0.9488961038961039,0.9894012233907731,0.9466884094330156,0.954229358958149,0.9504439267048674,0.001
3,26,0.15403327056505148,0.9432323625856304,0.9851149681449783,0.9449588810464288,0.9420004518606978,0.9434773472983239,0.13233982850439274,0.9501298701298702,0.9889413129615698,0.9574631646380525,0.9448729295739031,0.9511263841160749,0.001
3,27,0.15807866352131067,0.9404727119249375,0.984292838946216,0.9417830570421616,0.9387502846176365,0.9402642253245801,0.13331308581221563,0.9481818181818182,0.9890992046273795,0.9388964325391926,0.9616892148185612,0.950156152404747,0.001
3,28,0.1547903522342733,0.9436057270867829,0.984819613986105,0.9471496825708489,0.9396467761833647,0.9433833116036506,0.12845402017522317,0.951038961038961,0.9895227752461719,0.9569549112274875,0.9472752560374257,0.9520904816368027,0.001
3,29,0.15331661476961617,0.9437518262394078,0.9850711614695286,0.9466941203385952,0.9404545454545454,0.9435640177858853,0.1303298969824727,0.9502597402597402,0.9892898578222219,0.9490758204451151,0.9543557971930712,0.9517084856890682,0.001
3,30,0.15499308839151002,0.9422259017564365,0.9848423441714959,0.9447116171034122,0.939211604761595,0.9419535824376559,0.1275387295306875,0.9527922077922077,0.9899622540262798,0.9549024575627059,0.9530914148438487,0.9539960766942985,0.001
3,31,0.1490259575250658,0.9437355930002272,0.9859999223066305,0.944748631159781,0.9405041128472795,0.9426215938814025,0.12459958036645101,0.9531818181818181,0.9901482318251705,0.9504888443218852,0.9587811354153496,0.9546169824384717,0.001
3,32,0.1500776529456805,0.9444985552417129,0.9857757663715672,0.9474267100977198,0.9415687417047036,0.9444886428211914,0.12402304913848639,0.952012987012987,0.9902415034426021,0.9571537872991583,0.949045391326337,0.9530823439781602,0.001
3,33,0.14861260965755843,0.9450991850913931,0.9860536783820664,0.9473958163896028,0.9428562178262699,0.9451205659948723,0.12823459713791424,0.9523376623376624,0.9898785019876087,0.9531388152077808,0.9541029207232267,0.9536206242891444,0.001
3,34,0.15173535841037927,0.9435894938476024,0.9854343859014844,0.9452304289849416,0.9419524210799248,0.9435885781074983,0.12542275790698254,0.9522727272727273,0.9899774870401653,0.9552030456852791,0.9517005942597041,0.9534486034581038,0.001
3,35,0.14972760560877116,0.9451316515697542,0.9858280454536595,0.9482213309856858,0.9419557542188968,0.9450781580059147,0.12512200404531681,0.9521428571428572,0.9901190570168589,0.9550761421319797,0.9515741560247819,0.9533219329913231,0.001
3,36,0.1513248918198266,0.9455050160709068,0.9853711073849897,0.9479444047541729,0.943318791404104,0.9456259414632566,0.1270399851581225,0.9525974025974026,0.9903466745334846,0.9441900754857072,0.9647237324566948,0.9543464665415885,0.001
3,37,0.14837756810836422,0.9453102172007403,0.9859924286388203,0.9452147994557117,0.9456130684212232,0.9454138919943615,0.12096281249362689,0.9536363636363636,0.9906420684127228,0.9533711405166981,0.9565052471867492,0.9549356223175965,0.001
3,38,0.1493510207504902,0.9455537157884484,0.9858372015919575,0.9459538227389009,0.945463960902353,0.9457088283855094,0.12847004959789607,0.952922077922078,0.9898234437147057,0.9510296333500753,0.9576431913010495,0.9543249543249543,0.001
3,39,0.1493220301797089,0.9451478848089347,0.985884885748938,0.9471067935930342,0.9433370008413695,0.9452181384867301,0.12225403608037876,0.9531818181818181,0.9904698720607437,0.9571355889086747,0.9514477177898597,0.954283177984909,0.001
3,40,0.14612998198536994,0.9466251095743645,0.9863454985867737,0.9491062723431914,0.9443186962426438,0.9467064315352697,0.12183435941831423,0.9520779220779221,0.990675732951443,0.9482435304413052,0.9590340118851941,0.9536082474226805,0.001
3,41,0.14775434414883262,0.9463491445082952,0.9860290836925518,0.9470262928107112,0.9461389337641357,0.946582405327213,0.1244906447827816,0.9536363636363636,0.9901904285395351,0.9508710364707357,0.9592868883550386,0.9550604229607251,0.001
3,42,0.14932765609141693,0.945927080289601,0.9857609160449294,0.9461035175228347,0.9460115943906467,0.9460575537238264,0.12009331598304786,0.9555844155844155,0.9908839231007751,0.9607192960081622,0.9524592236692376,0.9565714285714285,0.001
3,43,0.14549748237850596,0.9462517450732119,0.9864944293278755,0.9496799895506792,0.9426311865944965,0.946142459781707,0.12405349686741829,0.9533116883116883,0.9904132187520377,0.95772854596384,0.9510684030850929,0.954386855294043,0.001
3,44,0.14978318194885856,0.9448232200253238,0.9856514189534955,0.9467960023515579,0.9424558665756364,0.9446209492155042,0.12332193954632832,0.9534415584415584,0.9903556877516728,0.9546144121365361,0.9547351118978379,0.954674758202162,0.001
3,45,0.14469419068937162,0.9469984740755171,0.9865419260046053,0.9486319218241043,0.9452143714907014,0.9469200630781486,0.12027888608953127,0.9547402597402598,0.9908158429218195,0.9604187946884576,0.9510684030850929,0.955720729305635,0.001
3,46,0.14687736126259693,0.9463816109866563,0.9862990017944815,0.9457986715676792,0.9476013568082701,0.9466991560296277,0.11928983154491736,0.9547402597402598,0.9909377661083046,0.9591291061879297,0.9524592236692376,0.9557825287064645,0.001
3,47,0.1485541233232299,0.9457972143761566,0.985919845008319,0.9451708140025306,0.9464297316613606,0.9457998539079621,0.12222796306014061,0.9544155844155844,0.99062757806101,0.9557354243075755,0.9554937413073713,0.9556145675265554,0.001
3,48,0.1501886068834263,0.9453751501574624,0.9856153273851349,0.9458672875436555,0.9453475970395269,0.9456073708882243,0.12053109884548646,0.9522727272727273,0.9910346750825145,0.9597539092540375,0.9467695030977368,0.9532174909299217,0.001
3,49,0.14750017789961065,0.9461218791597675,0.9861608730565292,0.9452420808653104,0.9477744424001807,0.9465065678136836,0.12188744659607227,0.9533766233766233,0.990623468101031,0.951639241301344,0.9578960677708939,0.9547574039067422,0.001
3,50,0.14931747682609606,0.9454887828317262,0.9857884556558317,0.9470574942699422,0.9446787956850748,0.9458666494712407,0.12547039656111827,0.9533766233766233,0.9903055749336934,0.950056327450244,0.9596662030598053,0.9548370864259655,0.001
3,51,0.14444368137317953,0.9474367715333918,0.9866096216997657,0.9481602084011722,0.9464959043037316,0.9473273253733285,0.12225855951412366,0.9544155844155844,0.990468184192169,0.9561969869603747,0.9549879883676824,0.9555921052631579,0.001
3,52,0.14987049971535368,0.9443199896107269,0.9856921430405177,0.944057077995784,0.9446698036670452,0.9443633414436334,0.12105522842074816,0.9547402597402598,0.9908187798131393,0.9564556962025317,0.9553673030724491,0.9559111898285787,0.0005
3,53,0.13866856531466096,0.9501152559981819,0.9875842655487802,0.9498767993775127,0.9504622871046229,0.9501694530477225,0.11626975460407826,0.9562337662337662,0.9915184350946766,0.9532640020047614,0.9619420912884056,0.9575833857772184,0.0005
3,54,0.13294026848760623,0.952111944417389,0.9884616372652258,0.9497568359689523,0.954985588911558,0.9523640356543083,0.11570068538332215,0.9563636363636364,0.9917315622595895,0.9509034267912773,0.9648501706916172,0.9578260323835823,0.0005
3,55,0.1291529060278124,0.9527450407454303,0.989277012296614,0.9515502621528902,0.9541132565309103,0.9528300358109313,0.11601267343100446,0.9568831168831169,0.9917246926344908,0.9575596816976127,0.9585282589455051,0.9580437255149754,0.0005
3,56,0.13155004642542126,0.9521931106132918,0.9887879745939567,0.9509332119399102,0.9531957889247417,0.9520631561813299,0.1184925463480445,0.957012987012987,0.9915586485634659,0.9589613679544016,0.9572638765962828,0.9581118704125537,0.0005
3,57,0.1281675672140515,0.9541086328365962,0.9892755068845399,0.9540880706636037,0.9544277576385293,0.9542578839214925,0.11423817749779958,0.9553896103896103,0.9918302941318597,0.9546713674137497,0.9586546971804274,0.9566588858747083,0.0005
3,58,0.12703602786347704,0.9545144638161098,0.9894683406016873,0.9535932968095392,0.9559963814939261,0.954793327094963,0.11747519220583715,0.9566233766233766,0.991585553188545,0.9599796722144581,0.9553673030724491,0.9576679340937896,0.0005
3,59,0.13050837496530662,0.9522255770916529,0.9890124426229476,0.9513396183626527,0.953223398039343,0.9522805765894313,0.11487701918499973,0.9570779220779221,0.9917381280683446,0.9563082347015865,0.9602983942344165,0.9582991609362186,0.0005
3,60,0.1293697468213086,0.9531833382033051,0.9891971732843493,0.9532464154501414,0.9529985372988786,0.9531224602581191,0.11527351139543149,0.9565584415584416,0.9917431832347255,0.9582278481012658,0.9571374383613604,0.9576823328483776,0.0005
3,61,0.12819031003898787,0.9528749066588748,0.9894081687894051,0.9509265835862336,0.9551512793073256,0.9530342495672292,0.11829762877180026,0.9566233766233766,0.9917228191003732,0.9510402391927245,0.9652294853963839,0.9580823293172691,0.0005
3,62,0.1290851488383939,0.9532807376383884,0.9892038574300386,0.9528723994905124,0.9531214269380288,0.9529968969459416,0.11480791315149802,0.9578571428571429,0.9918454849490311,0.9606598984771574,0.9571374383613604,0.9588954335296725,0.0005
3,63,0.12826816122798088,0.953686568617902,0.9892582700028192,0.9519530236179601,0.9553312713657822,0.953639155657388,0.11478324374184012,0.9574675324675325,0.9919655767981129,0.9553100677880995,0.9621949677582501,0.9587401574803149,0.00025
3,64,0.12266703116372951,0.9555858576020259,0.9901120722153429,0.9544925662572722,0.9569669475048607,0.9557281553398058,0.11126266821072651,0.9581168831168831,0.9924214363427373,0.9558232931726908,0.9629535971677835,0.9593751968255968,0.00025
3,65,0.11722572558351511,0.9585890068504269,0.990955685127207,0.9578682853599635,0.9588383260919278,0.958353060258273,0.11456125566306022,0.9584415584415584,0.9922403449233699,0.9604713036868111,0.9585282589455051,0.9594987976205543,0.00025
3,66,0.11910608233612718,0.9575663127820525,0.9906283160158935,0.9569247723073931,0.9582914083547015,0.9576076027375044,0.11003697176392262,0.9575324675324676,0.9924637427685592,0.9544031066015283,0.9633329118725502,0.9588472187264032,0.00025
3,67,0.11621154683813886,0.9583617415018992,0.991061787858282,0.9586549062844543,0.9581888309078533,0.9584218119336694,0.11234168045652601,0.9587012987012987,0.9924851449420848,0.9647284345047923,0.9544822354279934,0.9595779839837295,0.00025
3,68,0.1157523335039037,0.9574364468686082,0.991334580574188,0.9574419957345053,0.9578134091937673,0.9576276664511959,0.11509002096807727,0.9587012987012987,0.9924117732951477,0.9684400360685302,0.950562650145404,0.9594180704441041,0.00025
3,69,0.11614787849841766,0.9583292750235382,0.9911813402228176,0.9590918052178484,0.9566713644259447,0.9578800557880056,0.11057305672707465,0.9579870129870129,0.9924056294535362,0.9639662662918477,0.9538500442533823,0.9588814744200826,0.00025
3,70,0.11219041327973014,0.9595305347228986,0.9917000353134278,0.9589148043329755,0.9599452911293475,0.9594297710296343,0.11327033224873818,0.9574025974025974,0.9924677767744524,0.9538230509322988,0.963712226577317,0.9587421383647798,0.00025
3,71,0.11399714109822384,0.9586864062855102,0.991509307252173,0.957675402897607,0.9593933463796478,0.9585336048879837,0.10989518657040137,0.9586363636363636,0.9926333819996479,0.9557533216344949,0.9640915412820837,0.9599043242903003,0.00025
3,72,0.1132519286198234,0.9590922372650239,0.9915231333668998,0.9576440296105568,0.9611085987466891,0.95937318630296,0.11206451065551776,0.9595454545454546,0.9925657828632358,0.9593947036569987,0.9619420912884056,0.960666708756866,0.00025
3,73,0.11376991943971625,0.9583779747410799,0.991542970703754,0.9575739760924946,0.9586385037928329,0.9581059442501879,0.11279210752735917,0.9601298701298702,0.992565428410835,0.9630570013964708,0.9591604501201163,0.9611047763841378,0.00025
3,74,0.11303527857565764,0.9608616603357034,0.9913793256748095,0.9598409283525654,0.9615020408163265,0.9606707665203986,0.10912193945394112,0.9601298701298702,0.9926851404894877,0.961884259845511,0.9604248324693387,0.9611539921548778,0.00025
3,75,0.11056002346997701,0.9610402259666894,0.9918417665550672,0.9598585891049333,0.9628913176645065,0.9613725616429537,0.10909208762817658,0.9596103896103896,0.9927517184654121,0.9597476340694007,0.9616892148185612,0.9607174434760641,0.00025
3,76,0.11138607827422109,0.9606668614655368,0.9917444358244785,0.9603554119547657,0.9613182832562502,0.9608366063779922,0.11031156792663611,0.9597402597402598,0.9928557840023782,0.9574494791012929,0.9644708559868505,0.9609473418997229,0.00025
3,77,0.11155882195650953,0.9612512580760365,0.9917206685519233,0.9606978403268694,0.9618518879257167,0.9612745177566151,0.11009962985721919,0.958961038961039,0.992570010974015,0.9642720428735485,0.9554937413073713,0.9598628223040773,0.00025
